lipid,type,mean1,mean2,logFC,logCPM,LR,PValue,FDR,Z1_sum,Z2_sum,Z3_sum,Z4_sum,Z5_sum,K1_sum,K2_sum,K3_sum
PE(O-21:2_18:1),PE,283266,494526.6666666667,0.3711739488877795,2.826204560066384,0.6035464384990337,0.4372280894145838,0.9957257652147417,314710,190770,302970,327600,280280,527470,480340,475770
PE(O-22:7_20:1),PE,9071980,8273066.666666667,-0.57235258998318,7.492782447983714,1.3549004966039955,0.2444232290115252,0.9957257652147417,6127200,9998100,8336300,11113200,9785100,7893400,8517800,8408000
PE(O-23:7_19:0),PE,308216.4,365483.3333333333,-0.16079749842983068,2.7032791222242083,0.11007163034512324,0.7400626004227318,0.9957257652147417,85072,206480,392900,446570,410060,462320,466140,167990
PE(O-24:5_18:1),PE,252690,329020,-0.04906413467429756,2.488553424524815,0.010319018846979527,0.919088013749801,0.9957257652147417,204560,207460,266720,295860,288850,339040,335610,312410
PE(O-24:6_18:1),PE,2130744.8,2694555,-0.08278785791392511,5.5349914052878555,0.0293198091940452,0.8640426981572523,0.9957257652147417,1533408,1388426,2229630,2967110,2535150,2753290,3510080,1820295
PE(O-24:8_18:0),PE,811854,1105453.3333333333,0.011202530328562726,4.203198879792523,5.402168863095635e-4,0.9814567848031035,0.9957257652147417,647520,790860,833190,983230,804470,1014950,980210,1321200
PE(O-26:5_16:0),PE,4207378,6571406.666666667,0.17969057918700257,6.666021355917909,0.1401709033794929,0.708111170307539,0.9957257652147417,4372420,4365240,5820100,3668660,2810470,5983520,7150200,6580500
PE(P-16:0_16:0),PE,10669463.2,12488094,-0.1871710184295961,7.824508002737164,0.14889101753638523,0.6995974021768896,0.9957257652147417,8489020,6948220,10134969,13514250,14260857,10887990,12492442,14083850
PE(P-16:0_18:1),PE,40949706,94341750,0.7698422364656844,10.190055185147973,2.633949456540636,0.10460122967809005,0.9957257652147417,6645680,57937860,39174410,74019090,26971490,92646660,97519950,92858640
PE(P-16:0_18:2),PE,1707608,2535596.6666666665,0.19720160235276335,5.279155916267057,0.16897141075575384,0.6810275698826376,0.9957257652147417,881670,267370,1856600,2949300,2583100,953090,3161700,3492000
PE(P-16:0_20:1),PE,136764360,204283133.33333334,0.15402228534024331,11.650137683997778,0.10284829447003352,0.7484379783298677,0.9957257652147417,87525600,151391000,96507200,175456000,172942000,225444000,145129400,242276000
PE(P-16:0_20:3),PE,4885081.2,7487456.666666667,0.18415282679664832,6.857150600107709,0.14725203381858998,0.7011753674642945,0.9957257652147417,4690890,3858000,4795360,5510920,5570236,7645330,7269240,7547800
PE(P-16:0_20:4),PE,98191530.4,124043553.33333333,-0.09703554852125602,11.082090164783256,0.04024464052177623,0.8410030150037429,0.9957257652147417,88349662,80601087,106310380,123370900,92325623,108998260,130487830,132644570
PE(P-16:0_20:5),PE,185410,295616.6666666667,0.2389725887765811,2.164407511278051,0.24864695056479658,0.6180294165439096,0.9957257652147417,157370,166090,225270,209620,168700,254340,251440,381070
PE(P-16:0_22:4),PE,80447800,101306000,-0.1171287648582782,10.788795471650175,0.05856475880445666,0.8087789484259931,0.9957257652147417,51693000,81454000,98404000,64770000,105918000,117764000,133184000,52970000
PE(P-16:0_22:5),PE,6093697.4,7084236.666666667,-0.19739808906203757,7.018124485659742,0.16549682378904906,0.6841453318179721,0.9957257652147417,6461107,3912120,4049340,8385370,7660550,9457440,5514800,6280470
PE(P-16:0_22:6),PE,381056400,515670000,-0.002795107570243494,13.072611851399515,3.3579958449103664e-5,0.9953764271154425,0.9967306807577765,316988000,369820000,356134000,433410000,428930000,470530000,545190000,531290000
PE(P-16:0_22:7),PE,700182,921760,-0.033236289131723634,3.973450971933134,0.004739829063804102,0.9451118706938406,0.9957257652147417,800130,543810,575400,664550,917020,1055470,648210,1061600
PE(P-17:0_18:1),PE,2319468,3851063.6666666665,0.2958589392463534,5.827192765104521,0.3821613367208956,0.5364487893695105,0.9957257652147417,2615740,1510370,2594420,2700890,2175920,3536980,4169410,3846801
PE(P-17:0_20:1),PE,3839586,4589233.333333333,-0.19683006975810713,6.394478463999578,0.16455184122165356,0.6849998588188678,0.9957257652147417,5562100,2777400,5449500,1646430,3762500,6147900,3093600,4526200
PE(P-17:0_20:4),PE,3130594,3797130,-0.15365364337841825,6.0889998529565945,0.10055473018102545,0.7511649490195961,0.9957257652147417,2901290,2755420,2421100,4011540,3563620,3539400,3811700,4040290
PE(P-17:0_22:4),PE,2962120,4416066.666666667,0.15159777229360477,6.109032621450822,0.0996236605676144,0.7522817242787465,0.9957257652147417,2242000,2130800,3621200,4092200,2724400,4284200,4822200,4141800
PE(P-17:0_22:6),PE,492551.27254,426901.24119666667,-0.6751152971408978,3.2853578438577244,1.8700214887867377,0.17147261839192807,0.9957257652147417,945120,335212.8065,333732.4191,514873.0255,333818.1116,360391.4208,519750.83789,400561.4649
PE(P-17:1_18:1),PE,546734.6,753990,0.03263868011661508,3.628157920146143,0.004588267880633712,0.9459951908025401,0.9957257652147417,242043,513950,715200,665450,597030,700660,914410,646900
PE(P-18:0_16:0),PE,32818099.202,36442717.86666667,-0.2836242675816438,9.435903927322537,0.33971494715009865,0.5599938060410563,0.9957257652147417,34818530,27642834.11,25499879.8,32472322,43656930.1,35339957.4,32997683.2,40990513
PE(P-18:0_16:1),PE,891778,1960766.6666666667,0.7025058885841974,4.632725347454861,2.188973093281681,0.13900196200564222,0.9957257652147417,790550,791130,712680,1176000,988530,1813500,2175500,1893300
PE(P-18:0_18:0),PE,477572,523410,-0.26016812403344053,3.3019580547951675,0.2862971562478709,0.5926032297929248,0.9957257652147417,265460,319780,323000,716190,763430,784560,383940,401730
PE(P-18:0_18:1),PE,215152116,332365600,0.1782938521991492,12.325526754466516,0.13798996313685075,0.7102874943028902,0.9957257652147417,215244990,214159420,180031800,248290170,218034200,272581800,385656400,338858600
PE(P-18:0_20:0),PE,506988,821656.6666666666,0.2467392640464043,3.6244817420023394,0.2651754797291419,0.6065866184062116,0.9957257652147417,497740,489050,508820,611530,427800,805240,957370,702360
PE(P-18:0_20:1),PE,132123440,205104666.66666666,0.18233134500116843,11.621140976457452,0.14434058479060674,0.7040034540515319,0.9957257652147417,149550000,113223000,107033200,127453400,163357600,180416000,274065000,160833000
PE(P-18:0_20:2),PE,1336426,2859933.3333333335,0.6889764690376706,5.188088671518402,2.1045880951693903,0.14685788462644375,0.9957257652147417,1417200,727610,647820,1904300,1985200,2959800,2735500,2884500
PE(P-18:0_20:3),PE,15128958.4,20788519.333333332,0.02252577391434882,8.426611136293898,0.00218445456098737,0.9627219251432207,0.9957257652147417,13420110,14002640,13828302,16886650,17507090,16752395,20484873,25128290
PE(P-18:0_20:4),PE,278843194,393680856.6666667,0.07998446387559069,12.633451177066684,0.027626182500456453,0.8679906995710873,0.9957257652147417,183206680,205138410,317724820,348739800,339406260,379484180,393328450,408229940
PE(P-18:0_21:0),PE,78951.2,111556.66666666667,0.06068269826844994,0.8576229352662682,0.015884127522670877,0.8997063979253321,0.9957257652147417,72953,65833,77391,83833,94746,108090,125760,100820
PE(P-18:0_21:1),PE,662646.72,837239.8666666667,-0.09614918348680716,3.875258379300143,0.03951468884066256,0.8424324793944982,0.9957257652147417,554450.6,455720,686162,886631,730270,567404,1247543,696772.6
PE(P-18:0_22:1),PE,9321762,19288633.333333332,0.6183258714970717,7.973082494491691,1.6911742917325752,0.19344624399937926,0.9957257652147417,7410520,6788650,12028000,10773000,9608640,17743200,21972200,18150500
PE(P-18:0_22:3),PE,5187034,9085763.333333334,0.37271069447036553,7.025192559622345,0.6086024286870402,0.4353145061823517,0.9957257652147417,4581820,4554110,5100680,4061310,7637250,8914070,8716330,9626890
PE(P-18:0_22:4),PE,340252778,366409256.6666667,-0.33497881050466494,12.79018584144275,0.47221241223691346,0.4919711123983624,0.9957257652147417,274383290,331402000,297830500,450354100,347294000,277527700,465751370,355948700
PE(P-18:0_22:5),PE,17821956.8,26285403.333333332,0.10786994324071836,8.710626320502469,0.05032369960175087,0.8225009666979318,0.9957257652147417,14646430,16772904,29915770,12954660,14820020,30754170,26422560,21679480
PE(P-18:0_22:6),PE,674710000,591030333.3333334,-0.6086826527224124,13.686758649704018,1.5280761923316284,0.2164014037372656,0.9957257652147417,733020000,371710000,770080000,697870000,800870000,554950000,423771000,794370000
PE(P-18:0_23:1),PE,626412,1011916.6666666666,0.24987152831189394,3.924153130679584,0.2719926388251874,0.6019982148146066,0.9957257652147417,675040,433590,775480,520720,727230,716220,1179840,1139690
PE(P-18:1_14:0),PE,7454382,10792400,0.07631119242183518,7.445974283052307,0.025142419396832816,0.8740126985750368,0.9957257652147417,7193660,7752350,9735300,6198100,6392500,10959000,10947600,10470600
PE(P-18:1_16:0),PE,95908848,176609750,0.46503099829168554,11.252448659694378,0.951128985429543,0.3294320902012336,0.9957257652147417,7684910,106504980,104078800,138680050,122595500,175411210,185918200,168499840
PE(P-18:1_16:1),PE,5346046,8791216.666666666,0.2722375322110812,7.030161753740121,0.3232132225823933,0.5696829846188807,0.9957257652147417,5468600,4879120,4549600,5475610,6357300,8012450,9956700,8404500
PE(P-18:1_17:1),PE,764482,1215150,0.21586956111912375,4.213125085395038,0.20266602098758257,0.6525774621409651,0.9957257652147417,599590,967440,668690,852680,734010,804990,1219650,1620810
PE(P-18:1_18:1),PE,554577322,740990666.6666666,-0.02343106296185217,13.6050720512348,0.002356922003998063,0.9612793985995239,0.9957257652147417,436032850,536551250,548432710,621484600,630385200,861086000,842456900,519429100
PE(P-18:1_18:2),PE,3050440,3722566.6666666665,-0.13905760965352076,6.038596975700927,0.08243375236633943,0.7740259617012429,0.9957257652147417,2172700,2171400,3335700,4163300,3409100,3287100,4934400,2946200
PE(P-18:1_19:1),PE,6357090,8640366.666666666,-0.011824544039188624,7.165735454484207,6.010597070531531e-4,0.9804406073670185,0.9957257652147417,5536150,6071600,6434800,7234000,6508900,7194300,13017200,5709600
PE(P-18:1_20:1),PE,238118800,334538133.3333333,0.06065006228134916,12.410603008684756,0.015867764256250694,0.8997577978945599,0.9957257652147417,204587400,189925600,238934400,224873400,332273200,389511200,322119000,291984200
PE(P-18:1_20:2),PE,18483240,26861066.666666668,0.09953848744778783,8.748238292325711,0.042831079008216505,0.8360436684528723,0.9957257652147417,16734300,16741300,19560700,18098200,21281700,25807000,26581400,28194800
PE(P-18:1_20:3),PE,19711900,34903066.666666664,0.38712122727793274,8.948151709446277,0.6569866151065149,0.4176258014872658,0.9957257652147417,11019200,23730100,4792100,24882200,34135900,12866900,49414700,42427600
PE(P-18:1_20:4),PE,341828842,300778630,-0.6269199021401249,12.716517481315782,1.6187136148931418,0.20327124893773887,0.9957257652147417,314634200,309165840,365701690,272283480,447359000,280134220,305304600,316897070
PE(P-18:1_21:0),PE,240844,404356.6666666667,0.3311294018154833,2.5619720714707395,0.47948286534077633,0.48865665077666115,0.9957257652147417,189090,202370,174180,382250,256330,361010,355380,496680
PE(P-18:1_21:1),PE,2610804,3958180,0.1594493440447239,5.947681297965356,0.11025526929588425,0.7398537023389651,0.9957257652147417,3411760,2055240,1467730,3196930,2922360,4518500,4063020,3293020
PE(P-18:1_22:0),PE,679466,1710666.6666666667,0.8887892098063492,4.347318629691133,3.521508518656839,0.060577287904672296,0.9519685021360597,848750,395790,1059800,731460,361530,1655800,1725600,1750600
PE(P-18:1_22:1),PE,26901630,42339866.666666664,0.22176214713321044,9.33347889824065,0.21394482234192203,0.6436929071303042,0.9957257652147417,28278050,19731500,27320500,25269500,33908600,42585000,38944600,45490000
PE(P-18:1_22:4),PE,26281619.2,117389666.66666667,1.7647622313874771,10.091770992913387,13.95560941271352,1.8717830554562922e-4,0.01377632328815831,18753970,9271996,17665490,21650640,64066000,103465000,142191000,106513000
PE(P-18:1_22:5),PE,17915044,22861113.333333332,-0.08845763873488763,8.632205636595135,0.03346182947344861,0.8548562793649246,0.9957257652147417,16381460,15984640,19710680,19289700,18208740,25558400,22709120,20315820
PE(P-18:1_22:6),PE,639462000,923980000,0.088861943538141,13.85827169978888,0.03411579725724234,0.8534607210034562,0.9957257652147417,629560000,607530000,542260000,711860000,706100000,953420000,928680000,889840000
PE(P-18:1_22:7),PE,182732.8,212946.33333333334,-0.18716285505944474,1.9498522109447727,0.1488748702479561,0.699612899535208,0.9957257652147417,93925,134726,189356,296280,199377,246005,214712,178122
PE(P-18:1_23:0),PE,244943.6,408030.6666666667,0.310290432764536,2.5681376972223124,0.4206297362304605,0.516622985298557,0.9957257652147417,152266,144486,372440,403940,151586,368857,614490,240745
PE(P-18:1_23:1),PE,2549128,5807356.666666667,0.7441054853132844,6.176484684045463,2.458965346303809,0.11685573293655857,0.9957257652147417,2439650,2223720,2727910,3041560,2312800,3876070,6949600,6596400
PE(P-18:1_24:1),PE,2395545.2,4663086.666666667,0.5369557491701328,5.972343091598465,1.2716424478286117,0.2594587838254559,0.9957257652147417,1472270,1847696,3244410,2023900,3389450,4411750,4561310,5016200
PE(P-18:2_16:0),PE,333498,480710,0.07846878090358947,2.94422942429938,0.026587017681472425,0.870474925940119,0.9957257652147417,277030,267370,465480,321690,335920,141020,726800,574310
PE(P-18:2_18:1),PE,4334330,3793233.3333333335,-0.6533659117910564,6.4090497767554,1.7545158953446753,0.18531002713132558,0.9957257652147417,4534320,4132070,3045420,4691840,5268000,4204010,6103100,1072590
PE(P-18:2_20:4),PE,1216268,1674066.6666666667,0.03353613557763431,4.786493807866517,0.00484466248390375,0.9445091637825465,0.9957257652147417,910140,1030300,1395300,1481000,1264600,1828300,1530400,1663500
PE(P-18:2_22:6),PE,3205826,3737290,-0.21188288214735151,6.104188709739522,0.19049663244730308,0.6625035957362214,0.9957257652147417,3417140,2413840,3570000,3568780,3059370,3976530,3151570,4083770
PE(P-19:0_18:1),PE,874954,1358710,0.1748191491381253,4.4071352877205525,0.1326401625097624,0.7157101815720538,0.9957257652147417,1263100,1157800,164760,1530800,258310,1027400,953530,2095200
PE(P-19:0_20:1),PE,856762,1194640,0.052524163434625445,4.294921411043608,0.011895035095289996,0.9131514410957474,0.9957257652147417,734750,614310,775350,1273820,885580,861650,1537280,1184990
PE(P-20:0_16:0),PE,734589.6,946076.6666666666,-0.06120469242081681,4.018298277384083,0.016045930694689514,0.8991995859282833,0.9957257652147417,539024,582944,784720,875720,890540,943540,1015090,879600
PE(P-20:0_22:4),PE,1985634,2476580,-0.12359520400452159,5.443679168211372,0.06518379177439737,0.798482775999648,0.9957257652147417,1301090,2025200,2336800,2369500,1895580,776640,3111100,3542000
PE(P-20:0_22:6),PE,6702570,7987780,-0.1900742418815443,7.180029541123545,0.15351676990159613,0.6951970085203404,0.9957257652147417,5846500,6229810,7709450,6627510,7099580,8299510,8269280,7394550
PE(P-20:1_22:4),PE,4320160,6239233.333333333,0.09043347893955136,6.646356353382195,0.03533613859106033,0.8508930420786674,0.9957257652147417,3777300,4235000,3670600,4830000,5087900,6484100,6397100,5836500
PE(P-20:1_22:6),PE,3009823.2,4532640,0.1398759365082466,6.153641251498925,0.08476106877916767,0.7709461279890562,0.9957257652147417,3752380,2360810,3171110,2572476,3192340,4090990,4993920,4513010
PE(P-21:0_18:1),PE,264490,404356.6666666667,0.17509540665029344,2.652921875569656,0.13305987899740268,0.7152803112971118,0.9957257652147417,189090,320600,174180,382250,256330,361010,355380,496680
PE(P-22:1_20:1),PE,415068.4,808750,0.5908306733677031,3.4094918770291907,1.542629668055966,0.21422680839430516,0.9957257652147417,66802,107960,549560,589890,761130,183250,1057200,1185800
PE(P-22:1_20:4),PE,1391680,1406603.3333333333,-0.4107251816397957,4.833864716180439,0.7061335203106687,0.40073038543537826,0.9957257652147417,1000700,1293500,1641300,1327300,1695600,1665700,908310,1645800
PE(P-22:1_22:4),PE,240544,390343.3333333333,0.2685942062205712,2.5444797978526346,0.31456088204806476,0.5748948385797557,0.9957257652147417,169110,211160,280960,241190,300300,322200,380430,468400
PE(P-23:1_20:1),PE,82882.4,120539.33333333333,0.07059095714992263,0.9477888339387899,0.021506504997680587,0.8834075257228693,0.9957257652147417,87964,69239,110940,42109,104160,115680,197840,48098
PE(P-4:0_16:3),PE,926846,1301173.3333333333,0.035489001239588244,4.4188779823706446,0.005425694721735264,0.9412814725389338,0.9957257652147417,1012260,983740,788000,1127340,722890,1340620,1326400,1236500
PG(15:0_18:1)+D7:(s),PG,4412129.2,3876112.3333333335,-0.6361289692332299,11.063066479465212,1.6654150008698094,0.19687378444733553,0.9957257652147417,4286321,4412229,4689868,4517016,4155212,3554860,3943069,4130408
PG(16:0_16:0),PG,1228208,1476320,-0.1753870926312146,4.736035906700693,0.13083182318612496,0.7175711305116113,0.9957257652147417,1155280,1171560,1091200,1358670,1364330,1235780,1502060,1691120
PG(18:0_18:4),PG,876496.82,559040.4,-1.0930049178673014,4.015592076715338,4.730247103185654,0.029636627143510674,0.6059043771562181,953638,1011623,833928,568452.1,1014843,1470733,56771.3,149616.9
PG(18:0_20:4),PG,8850540,13143800,0.14843332876633192,7.687742436144734,0.09549236908317227,0.7573075332217901,0.9957257652147417,8827000,5299900,9814000,12027400,8284400,12837000,12892600,13701800
PG(22:6_22:6),PG,2169920,2356333.3333333335,-0.30768246020515394,5.503486315846369,0.3991377395786455,0.5275349002880932,0.9957257652147417,2032200,1714800,2195200,2570700,2336700,2470500,1919600,2678900
PI(15:0_18:1)+D7:(s),PI,390658.52,357678.6666666667,-0.5760735731109672,6.968993743543107,1.3721681406822883,0.2414397162045788,0.9957257652147417,445340,380506,372727.5,368788.1,385931,411533,296722,364781
PI(16:0_16:0),PI,198855.8,338876.6666666667,0.27445835936987883,2.335496744253927,0.32853727118818554,0.5665216678277225,0.9957257652147417,301830,231210,298430,99597,63212,325610,343130,347890
PI(16:0_20:3),PI,170274.6,221424,-0.048191222052719536,1.9178217314296921,0.00995585522608522,0.9205197550068156,0.9957257652147417,143279,124407,191060,159173,233454,221038,219575,223659
PI(16:0_20:4),PI,11053280,10232833.333333334,-0.5336432332658447,7.7858690508382695,1.181300457470447,0.2770914072227399,0.9957257652147417,9717000,9467400,12104000,12591000,11387000,12934000,5336500,12428000
PI(16:0_22:4),PI,142922.8,213377.66666666666,0.11934831918882624,1.7598638322910531,0.061639707136480704,0.8039228380383016,0.9957257652147417,124482,165024,173723,129306,122079,177778,222675,239680
PI(17:0_20:4),PI,295406.4,383550,-0.02540539009222272,2.6988601804091963,0.002770853734624268,0.958019622645251,0.9957257652147417,300050,76312,395710,398980,305980,398770,338490,413390
PI(17:1_20:4),PI,19697.4,27959.666666666668,0.06910416597043134,-1.1318602358325978,0.02060570755269997,0.8858582875078495,0.9957257652147417,21678,14402,24207,19229,18971,35420,22758,25701
PI(18:0_18:1),PI,2316624,3364633.3333333335,0.07308519100920953,5.763632017352485,0.023057421582097337,0.8793078445745418,0.9957257652147417,2783200,2497300,1883400,1477020,2942200,3048100,3784000,3261800
PI(18:0_18:2),PI,580189.2,825729.6666666666,0.06244846014067404,3.735737264135079,0.016824293240982335,0.8967970626380328,0.9957257652147417,501357,531989,536799,673282,657519,1089845,1100044,287300
PI(18:0_20:1),PI,330456.8,337303.6666666667,-0.43306460736090135,2.781967640411263,0.7837664475500521,0.3759916958314577,0.9957257652147417,458310,302281,358612,193855,339226,553050,282755,176106
PI(18:0_20:3),PI,1223533,2027662.6666666667,0.3178484830435935,4.8941281902694405,0.44152977887193945,0.5063850189596688,0.9957257652147417,1123901,779936,872637,1770830,1570361,2158127,1818571,2106290
PI(18:0_20:4),PI,66871940,77326100,-0.24564738557212978,10.491350341213503,0.2554791728300785,0.613243176138982,0.9957257652147417,88679300,56635300,56479300,54765500,77800300,63811300,87288000,80879000
PI(18:0_20:5),PI,352552,473086.6666666667,-0.005050849114603026,2.9924160085217975,1.1008792255928768e-4,0.9916285260282266,0.9957257652147417,322320,287430,399310,330740,422960,668970,334940,415350
PI(18:0_22:4),PI,90610,109546.66666666667,-0.19337819091681446,1.6450363149256808,0.1588591165049349,0.6902090796056133,0.9957257652147417,77203,114600,91185,96966,73096,91878,139840,96922
PI(18:0_22:6),PI,1309058.8,1435082.6666666667,-0.3143109349066979,4.789274462571946,0.41633122611520834,0.5187733912277386,0.9957257652147417,1389605,1223967,1417110,1397645,1116967,1431840,1338348,1535060
PI(18:1_18:1),PI,996492.2,1377182.3333333333,0.01958842549420678,4.5139923741312185,0.001651830818418576,0.9675807253710317,0.9957257652147417,868247,1079600,1042952,1003863,987799,1557918,1230533,1343096
PI(18:1_20:4),PI,27292000,31303333.333333332,-0.2373954992080285,9.182817602749886,0.23873402237590274,0.6251219693185429,0.9957257652147417,25482000,22238000,29422000,29874000,29444000,33798000,31014000,29098000
PI(18:1_22:6),PI,221790.38,321636.75666666665,0.11806484220144976,2.3548996908015587,0.06031723037087833,0.8059952457717099,0.9957257652147417,55070,255832,174750,287683.9,335616,362775.84,296298.5,305835.93
PI(19:1_20:4),PI,14945,17892,-0.19545175189927383,2.8662654132079997,0.16222685126010017,0.6871145298044975,0.9957257652147417,21948,9398,14592,16209,12578,15832,24215,13629
PI(20:0_20:4),PI,30424.8,34810.666666666664,-0.2506029335864465,-0.6214278485583621,0.26576878831447326,0.6061843325459841,0.9957257652147417,35728,23238,29657,33009,30492,47067,38072,19293
PI(20:1_20:4),PI,220796.6,223163.66666666666,-0.437274037371578,2.18311396817112,0.7988282682523336,0.3714439290938827,0.9957257652147417,217579,232210,191091,241530,221573,178351,256910,234230
PI(20:2_20:4),PI,138135.8,154988,-0.27122480251500375,1.5465618853070708,0.31091163371045816,0.5771213085658414,0.9957257652147417,118511,124086,144372,172797,130913,146707,164517,153740
PI(20:3_20:4),PI,91750.4,119979,-0.054706397560901864,1.0447477489434402,0.012824081942262255,0.909837538670212,0.9957257652147417,85701,93320,96117,93874,89740,170120,86897,102920
PI(20:4_20:4),PI,540220,522880,-0.4672094905033189,3.436859385581226,0.9099675724694634,0.3401230228417435,0.9957257652147417,431500,362820,643820,641700,621260,538680,500500,529460
PI(20:4_22:4),PI,13008,15645.666666666666,-0.1897416860284627,-1.806753014730294,0.15293717427066356,0.6957441441037389,0.9957257652147417,11706,14884,13739,11402,13309,13299,16002,17636
PI(20:4_22:6),PI,77681,65218.666666666664,-0.6792286237947225,0.592386112588519,1.892164913803795,0.1689579428170389,0.9957257652147417,56995,73201,87276,99465,71468,70422,48413,76821
PS(15:0_18:1)+D7:(s),PS,351530.6,340830,-0.49330685760744,6.76240117524297,1.0125072461834659,0.31430292882938377,0.9957257652147417,408133,319631,322616,371350,335923,289789,347993,384708
PS(16:0_16:1),PS,10183.16,4378.766666666666,-1.6337751566400165,-2.555063385956948,10.02867827734892,0.0015412159020565476,0.08102392170811565,7909.1,7682.7,6965.3,20989,7369.7,3752.6,5287.6,4096.1
PS(16:0_18:0),PS,61288.6,35492.333333333336,-1.2215021307467786,0.10345125952447276,5.838105998328498,0.015682699368970512,0.4291040324061342,27122,37941,110120,73557,57703,32984,59813,13680
PS(16:0_18:1),PS,3651243,3158424.6666666665,-0.650945171833129,6.161915651805396,1.74186574790789,0.18690259769580492,0.9957257652147417,2634689,3925048,3565181,2760910,5370387,3181554,3028370,3265350
PS(16:0_20:4),PS,1828312.8,2244796.6666666665,-0.12314928219874435,5.308301160981261,0.06471603707822249,0.7991915960131012,0.9957257652147417,1275534,1329900,2246240,2219270,2070620,2046020,2140090,2548280
PS(16:0_22:4),PS,86479.82,124563.33333333333,0.08201431938096225,1.0098824633588628,0.02904847277934941,0.8646671639181633,0.9957257652147417,90875,95594,35711,91769.1,118450,160976,108435,104279
PS(16:0_22:6),PS,3968482.4,4421960,-0.27944070255976045,6.388291714637733,0.3298598229245027,0.5657416410718509,0.9957257652147417,3676882,3402340,4022180,4306386,4434624,4828076,4224396,4213408
PS(16:0_26:8),PS,2903.77864,2425.1537,-0.8086162543603908,-4.016209909391647,2.6496856630127184,0.10357037426573301,0.9957257652147417,2956.1,8120.9,3432.6,9.2932,0,7267.7,0,7.7611
PS(16:1_18:1),PS,275446.2,293368.6666666667,-0.3457364383890909,2.5122719425898707,0.5026460267275401,0.47833978262799126,0.9957257652147417,225087,200784,393931,325014,232415,269486,357991,252629
PS(17:0_22:6),PS,452800,406757.3333333333,-0.5961989919473448,3.1926518872501073,1.467443726443228,0.22574944954812876,0.9957257652147417,401820,367580,497360,573540,423700,506180,519700,194392
PS(17:1_18:1),PS,8895.07037208,7265.006333333334,-0.6469215318419662,-2.595345564573577,1.7200521042409207,0.18968633814021668,0.9957257652147417,93.345,0.0068604,16917,12376,15089,13.019,8918,12864
PS(18:0_16:1),PS,3922740,4603766.666666667,-0.20305088615749123,6.394235141401329,0.17504676277875542,0.6756649926416871,0.9957257652147417,3732300,3004100,4337100,4196500,4343700,4415900,4713400,4682000
PS(18:0_18:1),PS,92438900,224620000,0.8518789470348905,11.401589491157187,3.2322344854057397,0.07220210996874635,0.9957257652147417,103298000,58672900,85748900,120055000,94419700,240115000,234169000,199576000
PS(18:0_20:1),PS,3555222,6610133.333333333,0.4370145462836776,6.527572303575865,0.8390170164111403,0.3596780560056744,0.9957257652147417,3992400,3711900,3038700,2838810,4194300,6851500,6928200,6050700
PS(18:0_20:2),PS,639394,893563,0.03925339710026632,3.8675642196988624,0.006638913165303073,0.9350606065790772,0.9957257652147417,456460,613330,733500,708320,685360,586049,1160600,934040
PS(18:0_20:3),PS,3429783.8,4968139,0.08866034903914927,6.31846594220568,0.03396113977783349,0.8537895006429105,0.9957257652147417,3197745,3515228,2957601,3806672,3671673,5367215,5119407,4417795
PS(18:0_20:4),PS,19399793.4,27353885,0.05576807764153823,8.799052640514352,0.013412174627496082,0.9078023772437003,0.9957257652147417,17767220,17232163,19339230,20421184,22239170,28020482,29093887,24947286
PS(18:0_21:4),PS,120720.8,110456.33333333333,-0.5511212716186671,1.2569449632384886,1.2582364210181591,0.26198517617930883,0.9957257652147417,120110,94149,87064,162899,139382,146323,89283,95763
PS(18:0_22:3),PS,1383690.2,2652767.41,0.5192441103441419,5.161832968469259,1.1883385935504305,0.27566493797216823,0.9957257652147417,814873,989523,1674143,1797528,1642384,2217754,3189159.53,2551388.7
PS(18:0_22:4),PS,8342220,10085123.333333334,-0.1591691736579609,7.4991705466635965,0.10786625808250766,0.7425865709644082,0.9957257652147417,7305720,7590010,7326200,9708700,9780470,11174250,9345870,9735250
PS(18:0_22:5),PS,1388940,1491733.3333333333,-0.34251974436890753,4.86074234087465,0.493452984836092,0.4823910370107051,0.9957257652147417,1403600,1214600,1527700,1262500,1536300,1482000,1565900,1427300
PS(18:0_22:6),PS,186222580,209937833.33333334,-0.28616460607940825,11.955601331701931,0.345768066578072,0.5565185568475053,0.9957257652147417,142693000,205118100,239017600,143666700,200617500,193780100,260296100,175737300
PS(18:0_23:6),PS,92361.22,100454.42366666667,-0.3034112375182843,0.9411027896705112,0.38822972697167124,0.5332314031269771,0.9957257652147417,91264,56424.1,92008,124275,97835,158683,104450,38230.271
PS(18:0_24:4),PS,244366.38,304419,-0.12631419743816588,2.432854985047939,0.06807082072660942,0.7941666531464927,0.9957257652147417,237976,222193,315510,167733,278419.9,293060,241278,378919
PS(18:0_24:5),PS,195918.8,307164,0.19645672104775386,2.2394526146995393,0.16768829661698215,0.6821745167633781,0.9957257652147417,254430,176644,139039,155511,253970,437620,292528,191344
PS(18:0_24:6),PS,159013.8,161693.33333333334,-0.438802255491249,1.7208827229229426,0.8043269212787383,0.36980283171995065,0.9957257652147417,192030,163660,178640,211550,49189,139490,177480,168110
PS(18:1_18:1),PS,26940187.2,34006743.333333336,-0.10909084751140276,9.220004947776692,0.05082845024235244,0.8216279283365433,0.9957257652147417,26575696,26311874,25766180,26360914,29686272,39416879,31708333,30895018
