LipidMolec,LipidMolecGroup,ClassKey,SubClassKey,FAKey,FAGroupKey,CalcMass,BaseRt,MolFormula,MainIon,IonCnt,IsoCnt,PDBCnt,TotalSmpIDRate(%),TotalGrade,Z1_sum,Z2_sum,Z3_sum,Z4_sum,Z5_sum,K1_sum,K2_sum,K3_sum,blank_sum
SM(t41:0),SM(t41:0),SM,phytosphingomyelins,(t41:0),(t41:0),818.6877,27.5381,C46 H95 N2 O7 P1,M+H,1,1,0,38.46,C,893080,1125480,1403940,1464160,1419860,2296800,1711760,1937180,0
SM(t41:5),SM(t41:5),SM,phytosphingomyelins,(t41:5),(t41:5),808.6094,29.3577,C46 H85 N2 O7 P1,M+H,1,1,0,7.69,C,570350,554210,548820,576160,753370,1055500,1470600,1353300,274.47
SM(t41:6),SM(t41:6),SM,phytosphingomyelins,(t41:6),(t41:6),806.5938,24.3551,C46 H83 N2 O7 P1,M+H,1,1,0,7.69,C,61.135,994.48,851.96,934.1,1016.4,1756.6,1496.7,1429.1,0
SM(t42:0),SM(t42:0),SM,phytosphingomyelins,(t42:0),(t42:0),832.7033,30.2777,C47 H97 N2 O7 P1,M+H,1,1,0,53.85,C,4435200,3117300,1278740,4270300,6357200,7829400,7492700,4180500,0
SM(t42:1),SM(t42:1),SM,phytosphingomyelins,(t42:1),(t42:1),830.6877,24.5283,C47 H95 N2 O7 P1,M+H,1,1,0,7.69,C,6355950,5933430,7309097,7494330,4791771,9456000,6723900,8080340,0
SM(t42:3),SM(t42:3),SM,phytosphingomyelins,(t42:3),(t42:3),826.6564,25.2934,C47 H91 N2 O7 P1,M+H,1,1,0,15.38,C,730860,611100,861560,877860,834040,534690,629340,988960,0
SM(t43:4),SM(t43:4),SM,phytosphingomyelins,(t43:4),(t43:4),838.6564,36.3112,C48 H91 N2 O7 P1,M+H,1,1,0,7.69,C,34757,30411,6681900,67905,24530,8844.6,39621,26071,0
SM(t43:6),SM(t43:6),SM,phytosphingomyelins,(t43:6),(t43:6),834.6251,30.3417,C48 H87 N2 O7 P1,M+H,1,1,0,7.69,C,11105,18956,14751,14043,5223.5,47738,16539,6410.3,0
SPH(d18:0),SPH(d18:0),SPH,Sphinganine,(d18:0),(d18:0),301.2981,5.9104,C18 H39 N1 O2,M+H,1,1,0,92.31,C,74985.6,62616.9,114328.9,130024,113748,113118,297986,116793,347.03000000000003
SPH(d18:1),SPH(d18:1),SPH,Sphingosine,(d18:1),(d18:1),299.2824,5.5144,C18 H37 N1 O2,M+H,1,1,0,76.92,C,496822,501429,609647,826601,709792,946123,1055753,1193840,54707.4
SPH(d18:2),SPH(d18:2),SPH,Sphingosine,(d18:2),(d18:2),297.2668,3.9838,C18 H35 N1 O2,M+H,1,1,0,7.69,C,8795.2,9831.2,9486.5,11158,12965,17310,19677,15902,752.97
SPH(d20:0),SPH(d20:0),SPH,Sphinganine,(d20:0),(d20:0),329.3294,6.7752,C20 H43 N1 O2,M+H,1,1,0,15.38,C,35328,32593,39649,48386,41690,58442,79350,77779,205.86
SPH(d20:1),SPH(d20:1),SPH,Sphingosine,(d20:1),(d20:1),327.3137,7.0428,C20 H41 N1 O2,M+H,1,1,0,23.08,C,130471,120535,159347.3,272898,242837,207368,230644,235534,13630.71
TG(11:0_18:4),TG(29:4),TG,triacyl,(11:0_18:4),(29:4),532.3764,3.2077,C32 H52 O6,M+Na,1,1,0,7.69,C,31221,14027,35205,25072,23786,20980,25415,35928,19795
TG(14:0_14:0_16:0),TG(44:0),TG,triacyl,(14:0_14:0_16:0),(44:0),750.6737,39.0972,C47 H90 O6,M+NH4,1,1,1,15.38,A,344983,357150,424250,344116,478860,343839,434163,352429.2,197192
TG(14:0_15:0_16:0),TG(45:0),TG,triacyl,(14:0_15:0_16:0),(45:0),764.6894,39.8175,C48 H92 O6,M+NH4,1,1,1,15.38,A,147330,132910,161930,205340,165150,187730,196460,172510,131340
TG(14:0_15:0_16:1),TG(45:1),TG,triacyl,(14:0_15:0_16:1),(45:1),762.6737,38.7149,C48 H90 O6,M+NH4,1,1,1,7.69,A,71162,143190,63030,62274,57264,55328,36055,46598,38674
TG(14:0_16:0_16:1),TG(46:1),TG,triacyl,(14:0_16:0_16:1),(46:1),776.6894,39.1394,C49 H92 O6,M+NH4,1,3,1,30.77,A,872420,937780,774130,528291,723500,1032660,1027452,717110,443750
TG(14:0_16:0_17:0),TG(47:0),TG,triacyl,(14:0_16:0_17:0),(47:0),792.7207,40.8049,C50 H96 O6,M+NH4,1,3,1,7.69,A,175860,156080,148390,259740,170590,133370,107740,122540,151140
TG(14:0_16:0_18:1),TG(48:1),TG,triacyl,(14:0_16:0_18:1),(48:1),804.7207,40.3653,C51 H96 O6,M+NH4,2,9,1,23.08,A,10945500,8850020,11778200,12534300,10429400,14511800,17266400,12142400,488830
TG(14:0_16:0_18:2),TG(48:2),TG,triacyl,(14:0_16:0_18:2),(48:2),802.705,39.3362,C51 H94 O6,M+NH4,1,9,1,15.38,A,334350,246580,275110,285240,462840,849490,765330,399850,84700
TG(14:0_16:0_22:6),TG(52:6),TG,triacyl,(14:0_16:0_22:6),(52:6),850.705,38.5602,C55 H94 O6,M+NH4,1,1,1,92.31,A,844780,789490,795730,343730,762610,1000400,1099400,528870,1.5903e-6
TG(14:0_16:1_18:1),TG(48:2),TG,triacyl,(14:0_16:1_18:1),(48:2),802.705,39.1898,C51 H94 O6,M+NH4,1,9,1,23.08,A,1399490,762150,1151800,691560,821420,883107,1580970,912630,359789
TG(14:0_22:6_22:6),TG(58:12),TG,triacyl,(14:0_22:6_22:6),(58:12),922.705,36.864,C61 H94 O6,M+NH4,1,1,1,92.31,A,153290,245590,339140,367700,122980,408730,389480,355750,0
TG(15:0_15:0_18:1)+D7:(s),TG(48:1)+D7:(s),TG,Dlabeled FA,(15:0_15:0_18:1)+D7:(s),(48:1)+D7:(s),811.7646,40.2977,C51 H89 D7 O6,M+NH4,3,2,0,100,A,131916000,212860000,198234000,203200000,226160000,155471000,195376000,189656000,146281000
TG(15:0_16:0_16:0),TG(47:0),TG,triacyl,(15:0_16:0_16:0),(47:0),792.7207,41.1161,C50 H96 O6,M+NH4,1,3,1,61.54,A,343290,266160,288560,265180,273470,333150,283130,325560,141360
TG(15:0_16:0_16:1),TG(47:1),TG,triacyl,(15:0_16:0_16:1),(47:1),790.705,39.858,C50 H94 O6,M+NH4,1,1,1,7.69,A,682040,522560,476060,500720,442520,466200,410000,495100,351560
TG(15:0_16:0_17:0),TG(48:0),TG,triacyl,(15:0_16:0_17:0),(48:0),806.7363,41.6182,C51 H98 O6,M+NH4,1,4,1,53.85,A,24579,4731900,51199,5177900,48786,22589,64464,10778,47781
TG(15:0_16:0_18:0),TG(49:0),TG,triacyl,(15:0_16:0_18:0),(49:0),820.752,42.7534,C52 H100 O6,M+NH4,1,6,1,7.69,A,122840,29679,179060,199790,197580,155570,329830,5884.7,66132
TG(15:0_16:0_18:1),TG(49:1),TG,triacyl,(15:0_16:0_18:1),(49:1),818.7363,40.8056,C52 H98 O6,M+NH4,1,5,1,7.69,A,955577,683045,945770,1012200,731435,910714,752198,807618,176634
TG(16:0_14:1_18:1),TG(48:2),TG,triacyl,(16:0_14:1_18:1),(48:2),802.705,39.6354,C51 H94 O6,M+NH4,1,9,1,15.38,A,118250,81847,207180,196090,204700,48706,133090,178930,70451
TG(16:0_15:1_16:1),TG(47:2),TG,triacyl,(16:0_15:1_16:1),(47:2),788.6894,38.9032,C50 H92 O6,M+NH4,1,1,29,7.69,C,253880,146580,114450,134280,38795,128620,126160,118300,112720
TG(16:0_16:0_16:0),TG(48:0),TG,triacyl,(16:0_16:0_16:0),(48:0),806.7363,41.8696,C51 H98 O6,M+NH4,2,4,1,61.54,A,28335400,35961300,39748000,43692000,48996000,45156000,43543800,34276011,1788120
TG(16:0_16:0_17:0),TG(49:0),TG,triacyl,(16:0_16:0_17:0),(49:0),820.752,41.8743,C52 H100 O6,M+NH4,1,6,1,7.69,A,541373,523445,1047333,608115,764591,516549,1080316,609006,214954
TG(16:0_16:0_18:0),TG(50:0),TG,triacyl,(16:0_16:0_18:0),(50:0),834.7676,43.3994,C53 H102 O6,M+NH4,2,4,1,53.85,A,44577010,43252770,47559250,53311940,56556470,44701850,60815940,56100190,3467157
TG(16:0_16:0_18:1),TG(50:1),TG,triacyl,(16:0_16:0_18:1),(50:1),832.752,41.7041,C53 H100 O6,M+NH4,2,2,2,53.85,A,21909700,31153100,51378000,57494000,57900000,64412000,56583000,36317000,467570
TG(16:0_16:0_18:2),TG(50:2),TG,triacyl,(16:0_16:0_18:2),(50:2),830.7363,40.5769,C53 H98 O6,M+NH4,2,8,1,30.77,A,2480880,5418550,2133880,5990240,5132910,6387052,3502310,5733600,258018
TG(16:0_16:0_20:3),TG(52:3),TG,triacyl,(16:0_16:0_20:3),(52:3),856.752,40.4762,C55 H100 O6,M+NH4,1,15,1,23.08,A,1631180,1357900,1214990,2310470,1538030,2506440,2134880,1690730,112410
TG(16:0_16:0_20:4),TG(52:4),TG,triacyl,(16:0_16:0_20:4),(52:4),854.7363,40.2862,C55 H98 O6,M+NH4,1,9,1,7.69,A,6456800,6092400,5938800,7317800,6291100,6822000,8925000,5099400,182284
TG(16:0_16:0_20:5),TG(52:5),TG,triacyl,(16:0_16:0_20:5),(52:5),852.7207,39.8968,C55 H96 O6,M+NH4,1,12,1,7.69,A,149050,109800,142890,190750,146320,188020,191930,159650,0.43489
TG(16:0_16:0_22:6),TG(54:6),TG,triacyl,(16:0_16:0_22:6),(54:6),878.7363,39.8107,C57 H98 O6,M+NH4,2,10,1,92.31,A,18930328,16950402,19298992,21614190,19248292,21462210,19522441,21165347,18378.5
TG(16:0_16:1_18:1),TG(50:2),TG,triacyl,(16:0_16:1_18:1),(50:2),830.7363,40.4031,C53 H98 O6,M+NH4,2,8,1,84.62,A,13258700,12370570,10187100,13385000,9870700,14496600,8939580,9021730,1046320
TG(16:0_16:1_20:4),TG(52:5),TG,triacyl,(16:0_16:1_20:4),(52:5),852.7207,39.2298,C55 H96 O6,M+NH4,1,12,1,15.38,A,1604197,1333867,1338753,1652810,1436473,1869330,2610380,1682890,27585.23489
TG(16:0_16:1_22:6),TG(54:7),TG,triacyl,(16:0_16:1_22:6),(54:7),876.7207,38.6685,C57 H96 O6,M+NH4,1,3,1,7.69,A,2523900,2164300,1237900,1132800,1898900,2995300,1794100,2557600,1169.5
TG(16:0_17:0_16:1),TG(49:1),TG,triacyl,(16:0_17:0_16:1),(49:1),818.7363,41.1382,C52 H98 O6,M+NH4,1,5,1,15.38,A,536432,436640,501000,509760,485630,453243,481250,401378,113558
TG(16:0_17:0_18:0),TG(51:0),TG,triacyl,(16:0_17:0_18:0),(51:0),848.7833,44.0955,C54 H104 O6,M+NH4,1,7,1,46.15,A,833422,724465,781436.8,1013208,881167,893149,944337,1001218,144960
TG(16:0_17:0_18:1),TG(51:1),TG,triacyl,(16:0_17:0_18:1),(51:1),846.7676,42.3934,C54 H102 O6,M+NH4,1,5,1,7.69,A,1313991.9,1104935,1119071,1023838,1173880,1625591,1192957,1117621,89467.4
TG(16:0_17:0_18:2),TG(51:2),TG,triacyl,(16:0_17:0_18:2),(51:2),844.752,41.6494,C54 H100 O6,M+NH4,1,9,1,7.69,A,90004,69563,24485,53666,27330,26354,78841,29356,32573
TG(16:0_17:0_20:4),TG(53:4),TG,triacyl,(16:0_17:0_20:4),(53:4),868.752,40.9005,C56 H100 O6,M+NH4,1,1,1,7.69,A,67898,48994,46061,61901,56783,67115,62630,20180,22.453
TG(16:0_17:0_22:6),TG(55:6),TG,triacyl,(16:0_17:0_22:6),(55:6),892.752,40.463,C58 H100 O6,M+NH4,1,1,1,69.23,A,210499,137665.1,194605,346150,182140.5,307338,228358,280655,0
TG(16:0_17:1_18:1),TG(51:2),TG,triacyl,(16:0_17:1_18:1),(51:2),844.752,40.6202,C54 H100 O6,M+NH4,1,9,1,7.69,A,571639,674018,696180,795320,751068,963821,919717,851387,200640
TG(16:0_18:0_16:1),TG(50:1),TG,triacyl,(16:0_18:0_16:1),(50:1),832.752,41.8112,C53 H100 O6,M+NH4,1,2,1,46.15,A,18979400,36364000,51378000,57494000,57900000,64412000,45345000,36317000,517440
TG(16:0_18:0_18:0),TG(52:0),TG,triacyl,(16:0_18:0_18:0),(52:0),862.7989,45.0039,C55 H106 O6,M+NH4,2,2,1,92.31,A,7737974,6680749,5661418,9715568.8,7864374,7485730,10973434,9864069,423521
TG(16:0_18:0_18:1),TG(52:1),TG,triacyl,(16:0_18:0_18:1),(52:1),860.7833,43.2512,C55 H104 O6,M+NH4,2,3,1,92.31,A,8356109,15172983,15821324,15345828.3,17897400,19425612,22838030,19727485,108022
TG(16:0_18:0_18:2),TG(52:2),TG,triacyl,(16:0_18:0_18:2),(52:2),858.7676,41.7087,C55 H102 O6,M+NH4,1,6,1,100,A,19318000,17938000,5039000,19017000,14635000,23950000,20291000,20451000,499090
TG(16:0_18:0_19:0),TG(53:0),TG,triacyl,(16:0_18:0_19:0),(53:0),876.8146,45.7465,C56 H108 O6,M+NH4,1,2,1,30.77,A,500981,597292,420839,516510,501601,587138,763992,549107,112199
TG(16:0_18:0_19:1),TG(53:1),TG,triacyl,(16:0_18:0_19:1),(53:1),874.7989,44.0232,C56 H106 O6,M+NH4,1,6,1,30.77,A,123460,210360,168830,221780,247440,274520,210810,318310,11827
TG(16:0_18:0_20:0),TG(54:0),TG,triacyl,(16:0_18:0_20:0),(54:0),890.8302,46.7413,C57 H110 O6,M+NH4,1,12,1,23.08,A,1471920,856876,1076700,1421190,1407290,725147,897823,1789260,885194
TG(16:0_18:0_20:1),TG(54:1),TG,triacyl,(16:0_18:0_20:1),(54:1),888.8146,44.8775,C57 H108 O6,M+NH4,1,8,1,15.38,A,5780536,8483604,4715870,10713276,4560499,9682320,14998896,11632859,394619
TG(16:0_18:0_20:3),TG(54:3),TG,triacyl,(16:0_18:0_20:3),(54:3),884.7833,41.7508,C57 H104 O6,M+NH4,1,10,1,7.69,A,10861300,9199480,7125980,6686360,8503510,12825620,6488400,9251720,1060715
TG(16:0_18:0_20:4),TG(54:4),TG,triacyl,(16:0_18:0_20:4),(54:4),882.7676,41.6303,C57 H102 O6,M+NH4,2,15,1,61.54,A,9753800,9035400,9892000,11104600,11964800,10906300,9040300,13167800,158580
TG(16:0_18:0_21:0),TG(55:0),TG,triacyl,(16:0_18:0_21:0),(55:0),904.8459,47.7106,C58 H112 O6,M+NH4,1,1,1,7.69,A,117220,99923,94443,105740,105040,83667,105450,124060,41167
TG(16:0_18:0_21:1),TG(55:1),TG,triacyl,(16:0_18:0_21:1),(55:1),902.8302,45.6914,C58 H110 O6,M+NH4,1,5,0,15.38,A,75384,85131,26310,86054,129680,90124,200050,69495,8181.3
TG(16:0_18:0_22:0),TG(56:0),TG,triacyl,(16:0_18:0_22:0),(56:0),918.8615,48.6394,C59 H114 O6,M+NH4,1,1,1,53.85,A,244020,263440,239580,297100,300960,363800,299930,376140,67290
TG(16:0_18:0_22:1),TG(56:1),TG,triacyl,(16:0_18:0_22:1),(56:1),916.8459,46.2992,C59 H112 O6,M+NH4,1,10,2,7.69,A,619108,912780,444431,769590,481260,1090183.8514,823010,928010,54464
TG(16:0_18:0_22:3),TG(56:3),TG,triacyl,(16:0_18:0_22:3),(56:3),912.8146,43.8619,C59 H108 O6,M+NH4,1,4,1,7.69,A,415860,450580,346960,510290,365860,528600,875460,539640,30052
TG(16:0_18:0_22:4),TG(56:4),TG,triacyl,(16:0_18:0_22:4),(56:4),910.7989,42.5984,C59 H106 O6,M+NH4,1,16,1,7.69,A,2531170,2363820,2483910,3110490,2865430,2327000,3353930,2605582,66348.9
TG(16:0_18:0_22:6),TG(56:6),TG,triacyl,(16:0_18:0_22:6),(56:6),906.7676,41.1429,C59 H102 O6,M+NH4,2,15,1,92.31,A,11055000,9543100,10966000,13443000,12728000,11918000,13644000,12785000,0
TG(16:0_18:1_18:1),TG(52:2),TG,triacyl,(16:0_18:1_18:1),(52:2),858.7676,41.8479,C55 H102 O6,M+NH4,2,6,1,38.46,A,6885000,3586400,5577900,10484000,9677000,8315900,11256000,9085300,210580
TG(16:0_18:1_18:2),TG(52:3),TG,triacyl,(16:0_18:1_18:2),(52:3),856.752,40.5846,C55 H100 O6,M+NH4,2,15,1,46.15,A,8054400,5662400,3685510,6081000,5716200,9282400,7116000,9304000,980040
TG(16:0_18:1_18:3),TG(52:4),TG,triacyl,(16:0_18:1_18:3),(52:4),854.7363,39.6739,C55 H98 O6,M+NH4,1,9,2,53.85,A,1142700,686650,634050,878350,669940,1240900,738520,1073300,904.4
TG(16:0_18:1_19:1),TG(53:2),TG,triacyl,(16:0_18:1_19:1),(53:2),872.7833,42.432,C56 H104 O6,M+NH4,1,5,1,61.54,A,527625,400252,568727,700240,368531,723325,913050,863830,54854
TG(16:0_18:1_20:1),TG(54:2),TG,triacyl,(16:0_18:1_20:1),(54:2),886.7989,43.2059,C57 H106 O6,M+NH4,2,14,1,92.31,A,6412500,6011900,4712200,5917300,4991100,7879600,9974800,6857400,179170
TG(16:0_18:1_20:2),TG(54:3),TG,triacyl,(16:0_18:1_20:2),(54:3),884.7833,41.6347,C57 H104 O6,M+NH4,2,10,1,15.38,A,11055000,10082600,7822200,7155000,8571800,8099400,8575000,7141000,850240
TG(16:0_18:1_20:3),TG(54:4),TG,triacyl,(16:0_18:1_20:3),(54:4),882.7676,40.8883,C57 H102 O6,M+NH4,2,15,1,15.38,A,6111600,6158000,5932220,6801200,7076400,7190200,8304000,7817600,110064.1
TG(16:0_18:1_20:4),TG(54:5),TG,triacyl,(16:0_18:1_20:4),(54:5),880.752,40.1867,C57 H100 O6,M+NH4,2,8,1,23.08,A,10810140,10787894,10504623.9,13228110,7672714,9789699,18389730,14575690,472876
TG(16:0_18:1_22:1),TG(56:2),TG,triacyl,(16:0_18:1_22:1),(56:2),914.8302,44.7518,C59 H110 O6,M+NH4,2,9,2,30.77,A,1575530,1425220,956890,1781400,1516900,2543200,1846930,2103200,23942.1
TG(16:0_18:1_22:3),TG(56:4),TG,triacyl,(16:0_18:1_22:3),(56:4),910.7989,42.0057,C59 H106 O6,M+NH4,1,16,1,7.69,A,2876540,2836140,1700390,2264930,1924910,3724970,4077390,2835540,89111.079547
TG(16:0_18:1_22:5),TG(56:6),TG,triacyl,(16:0_18:1_22:5),(56:6),906.7676,40.2126,C59 H102 O6,M+NH4,2,15,1,84.62,A,1955000,1768400,1683600,2007300,1566800,2134900,2864400,2347300,1766.7
TG(16:0_18:1_22:6),TG(56:7),TG,triacyl,(16:0_18:1_22:6),(56:7),904.752,39.7979,C59 H100 O6,M+NH4,2,8,1,92.31,A,46124000,42428000,45876000,53752000,46060000,59100000,60660000,33114900,0
TG(16:0_18:1_24:1),TG(58:2),TG,triacyl,(16:0_18:1_24:1),(58:2),942.8615,46.3674,C61 H114 O6,M+NH4,1,13,0,53.85,A,394920,375770,362610,409010,422800,489540,846860,791760,12847.4
TG(16:0_18:2_22:6),TG(56:8),TG,triacyl,(16:0_18:2_22:6),(56:8),902.7363,38.8006,C59 H98 O6,M+NH4,1,3,1,38.46,A,4274200,4466000,4545200,4889000,5099800,8032200,6260600,6060800,1688.54
TG(16:0_19:0_18:1),TG(53:1),TG,triacyl,(16:0_19:0_18:1),(53:1),874.7989,43.9687,C56 H106 O6,M+NH4,1,6,1,15.38,A,453346.7,338234,438006,544454,378374,429938.6,629045,797765,32731.9
TG(16:0_20:0_20:1),TG(56:1),TG,triacyl,(16:0_20:0_20:1),(56:1),916.8459,46.4327,C59 H112 O6,M+NH4,1,10,1,38.46,A,220140,394080,164600,200250,162290,545090,327210,345470,21974
TG(16:0_20:1_20:4),TG(56:5),TG,triacyl,(16:0_20:1_20:4),(56:5),908.7833,41.3258,C59 H104 O6,M+NH4,2,12,1,23.08,A,870400,429310,937500,1043300,678820,337930,1126500,425440,24534
TG(16:0_20:1_22:6),TG(58:7),TG,triacyl,(16:0_20:1_22:6),(58:7),932.7833,41.1415,C61 H104 O6,M+NH4,2,13,1,61.54,A,6108000,5096200,5691400,5599300,5874800,7136600,8012800,6946400,0
TG(16:0_20:2_22:6),TG(58:8),TG,triacyl,(16:0_20:2_22:6),(58:8),930.7676,40.058,C61 H102 O6,M+NH4,1,11,1,7.69,A,1210700,1038600,1290300,1300800,726930,1163400,1617600,1824300,0
TG(16:0_20:4_20:4),TG(56:8),TG,triacyl,(16:0_20:4_20:4),(56:8),902.7363,38.8228,C59 H98 O6,M+NH4,1,3,1,23.08,A,2137100,2233000,2851100,2444500,2549900,4016100,3130300,3030400,843.64
TG(16:0_20:4_22:6),TG(58:10),TG,triacyl,(16:0_20:4_22:6),(58:10),926.7363,38.428,C61 H98 O6,M+NH4,2,1,1,92.31,A,1934800,3897300,2701200,5376900,4566400,5233900,2295300,5452600,0
TG(16:0_21:0_18:1),TG(55:1),TG,triacyl,(16:0_21:0_18:1),(55:1),902.8302,45.7861,C58 H110 O6,M+NH4,1,5,1,30.77,A,306220,249200,189026,221760,290020,256460,351980,333380,25649
TG(16:0_22:0_18:1),TG(56:1),TG,triacyl,(16:0_22:0_18:1),(56:1),916.8459,46.8932,C59 H112 O6,M+NH4,1,10,1,30.77,A,100180,180080,97132,143980,2309.2,302680,327830,200340,16402
TG(16:0_22:1_22:6),TG(60:7),TG,triacyl,(16:0_22:1_22:6),(60:7),960.8146,42.622,C63 H108 O6,M+NH4,1,3,2,23.08,A,152670,47399,120050,148830,116830,166520,186660,136200,0
TG(16:0_22:4_22:6),TG(60:10),TG,triacyl,(16:0_22:4_22:6),(60:10),954.7676,39.3018,C63 H102 O6,M+NH4,1,8,1,30.77,A,2739420,1659000,1904820,2471500,1787050,2695570,2545490,2651310,0
TG(16:0_22:6_22:6),TG(60:12),TG,triacyl,(16:0_22:6_22:6),(60:12),950.7363,38.0448,C63 H98 O6,M+NH4,2,3,1,92.31,A,9538300,8462200,9674400,11303000,9286500,12270000,11054000,9971300,0
TG(16:0_23:0_18:1),TG(57:1),TG,triacyl,(16:0_23:0_18:1),(57:1),930.8615,47.5048,C60 H114 O6,M+NH4,1,1,0,23.08,A,226047,261087,132278,239799,255009,187830,265299,444540,17806
TG(16:0_25:5_20:6),TG(61:11),TG,triacyl,(16:0_25:5_20:6),(61:11),966.7676,36.6855,C64 H102 O6,M+NH4,1,2,8,7.69,C,266510,230820,260450,270270,318810,417830,477580,373660,0
TG(16:1_16:0_22:4),TG(54:5),TG,triacyl,(16:1_16:0_22:4),(54:5),880.752,40.0438,C57 H100 O6,M+NH4,1,8,1,7.69,B,1930.6,2131.5,2147600,2549.8,2062.3,2213.2,7038500,396570,278080
TG(16:1_18:0_18:0),TG(52:1),TG,triacyl,(16:1_18:0_18:0),(52:1),860.7833,43.4192,C55 H104 O6,M+Na,1,3,38,7.69,C,748260,400970,404130,794670,283960,1573200,94916,1140000,5641.5
TG(16:1_18:1_18:2),TG(52:4),TG,triacyl,(16:1_18:1_18:2),(52:4),854.7363,40.0667,C55 H98 O6,M+NH4,1,9,1,7.69,A,274320,243810,181260,223060,34800,478060,377580,347110,123170
TG(16:1_18:1_20:5),TG(54:7),TG,triacyl,(16:1_18:1_20:5),(54:7),876.7207,38.5919,C57 H96 O6,M+NH4,1,3,1,7.69,A,2523900,2164300,1105700,2116800,1898900,2995300,2250000,2557600,2407.7
TG(16:1_18:1_22:6),TG(56:8),TG,triacyl,(16:1_18:1_22:6),(56:8),902.7363,38.5839,C59 H98 O6,M+NH4,1,3,1,15.38,A,360330,520670,320020,579170,480550,431690,749120,552840,462.94
TG(16:1_20:4_22:6),TG(58:11),TG,triacyl,(16:1_20:4_22:6),(58:11),924.7207,37.3257,C61 H96 O6,M+NH4,1,1,1,7.69,A,122080,109030,130810,148830,121870,174480,183800,161300,0
TG(16:1_22:6_22:6),TG(60:13),TG,triacyl,(16:1_22:6_22:6),(60:13),948.7207,36.9397,C63 H96 O6,M+NH4,1,3,1,76.92,A,356454,294267,376950,495770,483820,691090,412920,410430,0
TG(16:2_17:0_18:0),TG(51:2),TG,triacyl,(16:2_17:0_18:0),(51:2),844.752,41.1752,C54 H100 O6,M+NH4,1,9,48,30.77,A,250390,252880,272490,203990,274280,409480,377840,354840,42322
TG(17:0_18:0_20:4),TG(55:4),TG,triacyl,(17:0_18:0_20:4),(55:4),896.7833,42.4844,C58 H104 O6,M+NH4,1,2,65,15.38,A,56627,39238,51490,93665,50997,60579,80512,70079,4.4202e-4
TG(17:0_18:1_18:2),TG(53:3),TG,triacyl,(17:0_18:1_18:2),(53:3),870.7676,41.0811,C56 H102 O6,M+NH4,1,2,1,7.69,A,276640,201071,171239,201737,162057,301780,280730,193530,45936
TG(17:0_18:1_20:4),TG(55:5),TG,triacyl,(17:0_18:1_20:4),(55:5),894.7676,40.9113,C58 H102 O6,M+NH4,1,1,1,7.69,A,79784,95599,88778,120219,98840,107845,170732,69583,0
TG(18:0_18:0_18:0),TG(54:0),TG,triacyl,(18:0_18:0_18:0),(54:0),890.8302,46.8899,C57 H110 O6,M+NH4,1,12,1,69.23,A,676560,405490,469440,166790,696970,427350,557240,186720,410780
TG(18:0_18:0_20:3),TG(56:3),TG,triacyl,(18:0_18:0_20:3),(56:3),912.8146,44.3866,C59 H108 O6,M+NH4,1,4,1,7.69,A,43228,42600,31020,15253,25820,21302,77304,60644,1651.4
TG(18:0_18:0_20:4),TG(56:4),TG,triacyl,(18:0_18:0_20:4),(56:4),910.7989,43.1519,C59 H106 O6,M+NH4,2,16,1,84.62,A,1647605,2134340,1821568,3385700,3482400,3144000,3585160,3236550,9548.9
TG(18:0_18:0_22:4),TG(58:4),TG,triacyl,(18:0_18:0_22:4),(58:4),938.8302,44.1901,C61 H110 O6,M+NH4,1,7,1,15.38,A,156200,131040,112980,152560,70844,162890,235170,198510,430.98
TG(18:0_18:0_22:6),TG(58:6),TG,triacyl,(18:0_18:0_22:6),(58:6),934.7989,42.584,C61 H106 O6,M+NH4,2,4,1,38.46,A,1018810,1345560,1602220,1970380,1597420,1222920,2062910,1782140,0
TG(18:0_18:1_18:1),TG(54:2),TG,triacyl,(18:0_18:1_18:1),(54:2),886.7989,43.552,C57 H106 O6,M+NH4,1,14,1,7.69,A,2054900,1362700,1285000,453780,1087300,2147700,329870,1691200,33531
TG(18:0_18:1_20:1),TG(56:2),TG,triacyl,(18:0_18:1_20:1),(56:2),914.8302,44.6195,C59 H110 O6,M+NH4,1,9,1,23.08,A,1600475,1501741,1301835,2753352,2339688,3905966,3485950,3198017,51904.3
TG(18:0_18:1_20:4),TG(56:5),TG,triacyl,(18:0_18:1_20:4),(56:5),908.7833,41.2876,C59 H104 O6,M+NH4,2,12,1,15.38,A,6931148,6558960,3755660,7095000,4781150,6529510,11936940,3874510,27895.4
TG(18:0_18:1_22:3),TG(58:4),TG,triacyl,(18:0_18:1_22:3),(58:4),938.8302,43.7942,C61 H110 O6,M+NH4,1,7,1,30.77,A,219030,154910,66748,162710,98886,231240,306440,175870,2230
TG(18:0_18:1_22:5),TG(58:6),TG,triacyl,(18:0_18:1_22:5),(58:6),934.7989,41.4507,C61 H106 O6,M+NH4,1,4,1,15.38,A,77009,565040,341260,539330,293790,757300,929570,154170,403.66
TG(18:0_18:1_22:6),TG(58:7),TG,triacyl,(18:0_18:1_22:6),(58:7),932.7833,41.2311,C61 H104 O6,M+NH4,2,13,1,38.46,A,3054000,2548100,2845700,3415100,2937400,3568300,4006400,3473200,0
TG(18:0_18:1_24:1),TG(60:2),TG,triacyl,(18:0_18:1_24:1),(60:2),970.8928,48.0883,C63 H118 O6,M+NH4,1,5,0,7.69,A,81456,66494,33324,68333,106730,80561,70464,95039,10.302
